,Unnamed: 0.1,Unnamed: 0,Unnamed,Unnamed: 2,0,Unnamed.37,Unnamed.38,Unnamed: 6,2,0.4,Unnamed.19,Unnamed.20,Unnamed.39,Unnamed: 12,6,2.3,0.3,Unnamed.2,Unnamed.21,Unnamed.40,Unnamed: 19,11,5,1,Unnamed.3,Unnamed.22,Unnamed.41,Unnamed: 26,16,8,2.2,Unnamed.4,Unnamed.23,Unnamed.42,Unnamed: 33,21,11.3,3,Unnamed.5,Unnamed.24,Unnamed.43,Unnamed: 40,26,14,4,Unnamed.6,Unnamed.25,Unnamed.44,Unnamed: 47,31,17,5.2,Unnamed.7,Unnamed.26,Unnamed.45,Unnamed: 54,36,20,6.2,Unnamed.8,Unnamed.27,Unnamed.46,Unnamed: 61,41,23,7,Unnamed.9,Unnamed.28,Unnamed.47,Unnamed: 68,46,26.2,8.2,Unnamed.10,Unnamed.29,Unnamed.48,Unnamed: 75,51,29,9,Unnamed.11,Unnamed.30,Unnamed.49,Unnamed: 82,56,32,10,Unnamed.12,Unnamed.31,Unnamed.50,Unnamed: 89,61,35,11.2,Unnamed.13,Unnamed.32,Unnamed.51,Unnamed: 96,66,38,12,Unnamed.14,Unnamed.33,Unnamed.52,Unnamed: 103,71,41.1,13,Unnamed.15,Unnamed.34,Unnamed.53,Unnamed: 110,76,44,14.2,Unnamed.16,Unnamed.35,Unnamed.54,Unnamed: 117,81,47,15,Unnamed.17,Unnamed.1,Unnamed.18,Unnamed.36,Unnamed.55,Unnamed: 126,88,52,18,1.2,0.2,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19,20.1,21.1,22,23.1,24,25,26.1
140,140,140,140,140,147,147,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,141,141,141,148,148,4,Jez,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,142,142,142,150,150,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,143,143,143,151,151,A,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,144,144,144,152,152,B,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,145,145,145,153,153,C,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,146,146,146,154,154,D,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,147,147,147,155,155,E,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,148,148,148,156,156,F,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,149,149,149,157,157,G,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,150,150,150,158,158,H,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,151,151,151,159,159,I,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,152,152,152,160,160,J,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,153,153,153,161,161,K,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154,154,154,154,162,162,L,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,155,155,155,163,163,M,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,156,156,156,156,164,164,N,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,157,157,157,165,165,O,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,158,158,158,166,166,P,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159,159,159,159,167,167,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160,160,160,160,168,168,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,161,161,161,161,169,169,4,1,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""=""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""H2061400""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",14.01,17.7,17.82,47.5,47.5,18.1,18.11,1,Jez,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,3/22/2023,3,42,51,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,162,162,162,162,170,170,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,163,163,163,163,171,171,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,164,164,164,164,172,172,4,Jez,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,165,165,165,173,173,Results,for,Jez,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,166,166,166,174,174,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167,167,167,167,175,175,A,-0.3807084523738027,-0.3861073756957445,-0.3591127590860355,-0.3267192191543847,-0.3969052223396281,-0.33751706579826823,-0.3267192191543847,-0.31052244918855926,-0.3213202958324428,-0.3699106057299191,-0.3699106057299191,-0.2835278325788502,-0.34831491244215185,-0.3267192191543847,-0.33751706579826823,-0.3807084523738027,-0.2943256792227338,-0.3267192191543847,-0.33211814247632643,-0.4238998389493372,-0.3861073756957445,-0.36451168240797727,2.891039080722932,3.187979863429731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,168,168,168,168,176,176,B,-0.4023041456615699,-0.3861073756957445,-0.3699106057299191,-0.33751706579826823,-0.33751706579826823,-0.36451168240797727,-0.31052244918855926,-0.33751706579826823,-0.31052244918855926,-0.3213202958324428,-0.33211814247632643,0.002615103484065553,-0.2943256792227338,-0.2835278325788502,-0.2781289092569084,-0.2943256792227338,-0.34831491244215185,-0.2835278325788502,-0.42929876227127894,-0.36451168240797727,-0.35371383576409365,-0.315921372510501,2.9450283139423497,2.750667074352445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,169,169,169,177,177,C,-0.3591127590860355,-0.3807084523738027,-0.3591127590860355,-0.3699106057299191,-0.34831491244215185,-0.2997246025446756,-0.3051235258666174,-0.3591127590860355,-0.33211814247632643,-0.3213202958324428,-0.3267192191543847,-0.2511342926471994,-0.3051235258666174,-0.31052244918855926,-0.31052244918855926,-0.3051235258666174,-0.2997246025446756,-0.31052244918855926,-0.3699106057299191,-0.39150629901768635,-0.3969052223396281,-0.3861073756957445,3.139389553532255,2.9288315439765245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,170,170,170,170,178,178,D,-0.31052244918855926,-0.3267192191543847,-0.33211814247632643,-0.34831491244215185,-0.2835278325788502,-0.3591127590860355,-0.2835278325788502,-0.31052244918855926,-0.33211814247632643,-0.33751706579826823,-0.3051235258666174,-0.315921372510501,-0.36451168240797727,-0.2673310626130248,-0.2673310626130248,-0.35371383576409365,-0.36451168240797727,-0.33211814247632643,-0.33211814247632643,-0.3051235258666174,-0.37530952905186094,-0.3429159891202101,2.9018369273668156,2.918033697332641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,171,171,171,171,179,179,E,-0.2781289092569084,-0.2565332159691412,-0.37530952905186094,-0.0999644396328288,-0.2781289092569084,-0.2673310626130248,-0.2079429060716649,-0.24573536932525755,-0.24573536932525755,-0.22953859935943213,-0.2727299859349666,-0.24033644600331575,-0.22413967603749033,-0.2511342926471994,-0.315921372510501,-0.2835278325788502,-0.24573536932525755,-0.23493752268137394,-0.26193213929108294,-0.31052244918855926,-0.315921372510501,-0.2835278325788502,3.1177938602444875,3.6846808090483774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,172,172,172,180,180,F,-0.2943256792227338,-0.2781289092569084,-0.33751706579826823,-0.3051235258666174,-0.2565332159691412,-0.2727299859349666,-0.2025439827497231,-0.22953859935943213,-0.22413967603749033,-0.24033644600331575,-0.2997246025446756,-0.15935259617418862,-0.23493752268137394,-0.24573536932525755,-0.2025439827497231,-0.2997246025446756,-0.24033644600331575,-0.2781289092569084,-0.24033644600331575,-0.2565332159691412,-0.3267192191543847,-0.2943256792227338,3.171783093463906,3.4795217228145887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,173,173,173,173,181,181,G,-0.31052244918855926,-0.315921372510501,-0.33751706579826823,-0.2727299859349666,-0.26193213929108294,-0.3213202958324428,-0.24573536932525755,-0.2727299859349666,-0.2511342926471994,-0.23493752268137394,-0.23493752268137394,-0.2835278325788502,-0.26193213929108294,-0.24033644600331575,-0.2781289092569084,-0.13775690288642142,-0.24033644600331575,-0.36451168240797727,-0.315921372510501,-0.31052244918855926,-0.315921372510501,-0.33751706579826823,3.193378786751673,3.447128182882938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,174,174,174,174,182,182,H,-0.3429159891202101,-0.2835278325788502,-0.26193213929108294,-0.2781289092569084,-0.2511342926471994,-0.2835278325788502,-0.2511342926471994,-0.2943256792227338,-0.2673310626130248,-0.26193213929108294,-0.1917461361058395,-0.2673310626130248,-0.24033644600331575,-0.2025439827497231,-0.2997246025446756,-0.26193213929108294,-0.2943256792227338,-0.2511342926471994,-0.3213202958324428,-0.2835278325788502,-0.315921372510501,-0.3699106057299191,3.587500189253425,3.6198937291850757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,175,175,175,175,183,183,I,-0.36451168240797727,-0.3969052223396281,-0.31052244918855926,-0.2997246025446756,-0.288926755900792,-0.2673310626130248,-0.315921372510501,-0.33751706579826823,-0.24573536932525755,-0.2997246025446756,-0.288926755900792,-0.3051235258666174,-0.3213202958324428,-0.3051235258666174,-0.22953859935943213,-0.24573536932525755,-0.3267192191543847,-0.3267192191543847,-0.26193213929108294,-0.3429159891202101,-0.34831491244215185,-0.3591127590860355,3.247368019971091,3.360745409731869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,176,176,176,176,184,184,J,-0.33211814247632643,-0.35371383576409365,-0.3699106057299191,-0.3267192191543847,-0.288926755900792,-0.3213202958324428,-0.31052244918855926,-0.3051235258666174,-0.26193213929108294,0.12679033988872707,-0.2943256792227338,-0.23493752268137394,-0.2781289092569084,-0.315921372510501,-0.2511342926471994,-0.3213202958324428,-0.315921372510501,-0.3213202958324428,-0.36451168240797727,-0.315921372510501,-0.3591127590860355,-0.37530952905186094,3.4039367963074034,3.3337507931221597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,177,177,177,177,185,185,K,-0.33211814247632643,-0.31052244918855926,-0.35371383576409365,-0.288926755900792,-0.33211814247632643,-0.33211814247632643,-0.21874075271554852,-0.2997246025446756,-0.2133418293936067,-0.2727299859349666,-0.3051235258666174,-0.2565332159691412,-0.22953859935943213,-0.2727299859349666,-0.2835278325788502,-0.2673310626130248,-0.24033644600331575,-0.288926755900792,-0.288926755900792,-0.315921372510501,-0.34831491244215185,-0.2511342926471994,3.66308511576061,3.355346486409927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,178,178,178,178,186,186,L,-0.3429159891202101,-0.36451168240797727,-0.315921372510501,-0.36451168240797727,-0.3051235258666174,-0.33211814247632643,-0.2079429060716649,-0.2781289092569084,-0.3051235258666174,-0.2835278325788502,-0.2943256792227338,-0.2727299859349666,-0.3429159891202101,-0.2835278325788502,-0.2835278325788502,-0.2781289092569084,-0.2565332159691412,-0.33211814247632643,-0.2727299859349666,-0.33211814247632643,-0.3591127590860355,-0.2727299859349666,3.5173141860681816,3.4795217228145887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179,179,179,179,187,187,M,-0.34831491244215185,-0.31052244918855926,-0.26193213929108294,-0.2781289092569084,-0.2835278325788502,-0.315921372510501,-0.26193213929108294,-0.2781289092569084,-0.2727299859349666,-0.23493752268137394,-0.2781289092569084,-0.2835278325788502,-0.2565332159691412,-0.2781289092569084,-0.33211814247632643,-0.3591127590860355,-0.2997246025446756,-0.3213202958324428,-0.2565332159691412,-0.2997246025446756,-0.2673310626130248,-0.3591127590860355,3.5982980358973085,3.3013572531905093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,180,180,180,188,188,N,-0.315921372510501,-0.2781289092569084,-0.315921372510501,-0.3267192191543847,-0.2997246025446756,-0.2727299859349666,-0.2511342926471994,-0.2997246025446756,-0.315921372510501,-0.21874075271554852,-0.2943256792227338,-0.2079429060716649,-0.315921372510501,-0.2997246025446756,-0.2673310626130248,-0.3213202958324428,-0.2727299859349666,-0.2835278325788502,-0.31052244918855926,-0.2943256792227338,-0.315921372510501,-0.33751706579826823,3.3661443330538106,3.080001396990895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181,181,181,181,189,189,O,-0.3213202958324428,-0.31052244918855926,-0.33211814247632643,-0.288926755900792,-0.24033644600331575,-0.3429159891202101,-0.315921372510501,-0.26193213929108294,-0.26193213929108294,-0.2997246025446756,-0.288926755900792,-0.2511342926471994,-0.2943256792227338,-0.24573536932525755,-0.33751706579826823,-0.2997246025446756,-0.3429159891202101,-0.2781289092569084,-0.23493752268137394,-0.36451168240797727,-0.26193213929108294,-0.3267192191543847,3.328351869800218,3.528112032712065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182,182,182,182,190,190,P,-0.3699106057299191,-0.33751706579826823,-0.31052244918855926,-0.35371383576409365,-0.3267192191543847,-0.2727299859349666,-0.3213202958324428,-0.2943256792227338,-0.3267192191543847,-0.31052244918855926,-0.2943256792227338,-0.31052244918855926,-0.3051235258666174,-0.31052244918855926,-0.2673310626130248,-0.3699106057299191,-0.2781289092569084,-0.26193213929108294,-0.3213202958324428,-0.3051235258666174,-0.37530952905186094,-0.3591127590860355,3.328351869800218,3.700877579014203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183,183,183,183,191,191,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184,184,184,184,192,192,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Formula,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185,185,185,185,194,194,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186,186,186,186,195,195,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,187,187,187,196,196,5,Jez,US,LUM,384,(cps),0,0,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,188,188,188,198,198,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
