,Unnamed: 0,Unnamed: 1,Plate information ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
101,101.0,L,0.03054448871181939,0.017264276228419653,0.04249667994687915,0.02656042496679947,0.021248339973439574,0.0451527224435591,0.01859229747675963,0.0398406374501992,0.0398406374501992,0.04648074369189907,0.04249667994687915,0.034528552456839307,0.03054448871181939,0.03718459495351926,0.010624169986719787,0.0398406374501992,0.017264276228419653,0.017264276228419653,0.0398406374501992,0.013280212483399735,0.01859229747675963,0.01593625498007968,0.897742363877822,0.7795484727755644
102,102.0,M,0.033200531208499334,0.03187250996015936,0.035856573705179286,0.0199203187250996,0.027888446215139442,0.033200531208499334,0.034528552456839307,0.043824701195219126,0.02257636122177955,0.03187250996015936,0.0398406374501992,0.033200531208499334,0.03851261620185923,0.02656042496679947,0.04249667994687915,0.035856573705179286,0.03187250996015936,0.03851261620185923,0.01859229747675963,0.029216467463479414,0.03187250996015936,0.03187250996015936,0.8738379814077025,0.8313413014608234
103,103.0,N,0.04648074369189907,0.0199203187250996,0.033200531208499334,0.041168658698539175,0.0199203187250996,0.03718459495351926,0.027888446215139442,0.029216467463479414,0.041168658698539175,0.03187250996015936,0.04249667994687915,0.034528552456839307,0.034528552456839307,0.02656042496679947,0.027888446215139442,0.017264276228419653,0.03187250996015936,0.029216467463479414,0.03054448871181939,0.03187250996015936,0.0199203187250996,0.010624169986719787,0.8180610889774237,0.8632138114209827
104,104.0,O,0.029216467463479414,0.01195219123505976,0.0451527224435591,0.025232403718459494,0.02390438247011952,0.021248339973439574,0.02390438247011952,0.05444887118193891,0.03054448871181939,0.03851261620185923,0.03054448871181939,0.05046480743691899,0.034528552456839307,0.027888446215139442,0.02656042496679947,0.03187250996015936,0.034528552456839307,0.04249667994687915,0.014608233731739707,0.01859229747675963,0.013280212483399735,0.014608233731739707,0.8818061088977424,0.9070385126162018
105,105.0,P,0.03851261620185923,0.0026560424966799467,0.034528552456839307,0.017264276228419653,0.005312084993359893,0.0199203187250996,0.03851261620185923,0.025232403718459494,0.02390438247011952,0.02257636122177955,0.02656042496679947,0.025232403718459494,0.033200531208499334,0.0398406374501992,0.017264276228419653,0.021248339973439574,0.027888446215139442,0.025232403718459494,0.025232403718459494,0.02390438247011952,0.029216467463479414,0.014608233731739707,0.9229747675962815,1.0
106,106.0,,,,,,,,,,,,,,,,,,,,,,,,,
107,107.0,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
108,108.0,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
109,109.0,3,1,H2061408,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 15:49,,,,,,,,,,,,,
110,110.0,,,,,,,,,,,,,,,,,,,,,,,,,
