,Unnamed: 0,Unnamed,Unnamed: 2,0,Unnamed.37,Unnamed.38,Unnamed: 6,2,0.4,Unnamed.19,Unnamed.20,Unnamed.39,Unnamed: 12,6,2.3,0.3,Unnamed.2,Unnamed.21,Unnamed.40,Unnamed: 19,11,5,1,Unnamed.3,Unnamed.22,Unnamed.41,Unnamed: 26,16,8,2.2,Unnamed.4,Unnamed.23,Unnamed.42,Unnamed: 33,21,11.3,3,Unnamed.5,Unnamed.24,Unnamed.43,Unnamed: 40,26,14,4,Unnamed.6,Unnamed.25,Unnamed.44,Unnamed: 47,31,17,5.2,Unnamed.7,Unnamed.26,Unnamed.45,Unnamed: 54,36,20,6.2,Unnamed.8,Unnamed.27,Unnamed.46,Unnamed: 61,41,23,7,Unnamed.9,Unnamed.28,Unnamed.47,Unnamed: 68,46,26.2,8.2,Unnamed.10,Unnamed.29,Unnamed.48,Unnamed: 75,51,29,9,Unnamed.11,Unnamed.30,Unnamed.49,Unnamed: 82,56,32,10,Unnamed.12,Unnamed.31,Unnamed.50,Unnamed: 89,61,35,11.2,Unnamed.13,Unnamed.32,Unnamed.51,Unnamed: 96,66,38,12,Unnamed.14,Unnamed.33,Unnamed.52,Unnamed: 103,71,41.1,13,Unnamed.15,Unnamed.34,Unnamed.53,Unnamed: 110,76,44,14.2,Unnamed.16,Unnamed.35,Unnamed.54,Unnamed: 117,81,47,15,Unnamed.17,Unnamed.1,Unnamed.18,Unnamed.36,Unnamed.55,Unnamed: 126,88,52,18,1.2,0.2,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19,20.1,21.1,22,23.1,24,25,26.1
129,129,129,129,135,135,I,0.035856573705179286,0.05046480743691899,0.025232403718459494,0.043824701195219126,0.03718459495351926,0.04780876494023904,0.05976095617529881,0.05179282868525897,0.05312084993359894,0.041168658698539175,0.05312084993359894,0.06241699867197875,0.017264276228419653,0.055776892430278883,0.04780876494023904,0.0398406374501992,0.057104913678618856,0.035856573705179286,0.03851261620185923,0.049136786188579015,0.04249667994687915,0.04249667994687915,0.8685258964143426,0.9083665338645418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,130,130,136,136,J,0.035856573705179286,0.05179282868525897,0.027888446215139442,0.043824701195219126,0.04648074369189907,0.05046480743691899,0.06640106241699867,0.0451527224435591,0.06108897742363878,0.049136786188579015,0.05046480743691899,0.05843293492695883,0.049136786188579015,0.05444887118193891,0.057104913678618856,0.057104913678618856,0.05843293492695883,0.03851261620185923,0.049136786188579015,0.035856573705179286,0.035856573705179286,0.035856573705179286,0.900398406374502,0.8818061088977424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,131,131,131,137,137,K,0.055776892430278883,0.0451527224435591,0.05312084993359894,0.06241699867197875,0.05843293492695883,0.057104913678618856,0.055776892430278883,0.06640106241699867,0.05312084993359894,0.06374501992031872,0.0703851261620186,0.06108897742363878,0.05312084993359894,0.049136786188579015,0.05312084993359894,0.05843293492695883,0.05444887118193891,0.05179282868525897,0.043824701195219126,0.0398406374501992,0.034528552456839307,0.05046480743691899,0.8857901726427623,0.852589641434263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,132,132,138,138,L,0.04780876494023904,0.04249667994687915,0.0451527224435591,0.06241699867197875,0.06374501992031872,0.05444887118193891,0.06772908366533864,0.05976095617529881,0.0650730411686587,0.057104913678618856,0.07569721115537849,0.05179282868525897,0.055776892430278883,0.0451527224435591,0.013280212483399735,0.04249667994687915,0.049136786188579015,0.043824701195219126,0.05976095617529881,0.03187250996015936,0.03851261620185923,0.04249667994687915,0.8446215139442231,0.9057104913678619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,133,133,133,139,139,M,0.04648074369189907,0.05976095617529881,0.04780876494023904,0.049136786188579015,0.05444887118193891,0.041168658698539175,0.05843293492695883,0.06241699867197875,0.057104913678618856,0.05976095617529881,0.06374501992031872,0.04648074369189907,0.05179282868525897,0.04648074369189907,0.05976095617529881,0.03851261620185923,0.0703851261620186,0.03851261620185923,0.04780876494023904,0.033200531208499334,0.0398406374501992,0.049136786188579015,0.8884462151394422,0.9096945551128818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,134,134,140,140,N,0.02390438247011952,0.05444887118193891,0.04249667994687915,0.04780876494023904,0.04249667994687915,0.0451527224435591,0.06772908366533864,0.055776892430278883,0.05843293492695883,0.06374501992031872,0.06772908366533864,0.0650730411686587,0.05444887118193891,0.07171314741035857,0.05312084993359894,0.05444887118193891,0.05046480743691899,0.05976095617529881,0.05179282868525897,0.04648074369189907,0.03851261620185923,0.05179282868525897,0.8738379814077025,0.8871181938911022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,135,135,141,141,O,0.03718459495351926,0.05444887118193891,0.03851261620185923,0.05843293492695883,0.05312084993359894,0.0650730411686587,0.06241699867197875,0.05843293492695883,0.06108897742363878,0.05843293492695883,0.05444887118193891,0.05046480743691899,0.0650730411686587,0.05976095617529881,0.05312084993359894,0.05976095617529881,0.06108897742363878,0.05179282868525897,0.029216467463479414,0.0398406374501992,0.02656042496679947,0.04249667994687915,0.9641434262948207,0.9189907038512616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136,136,136,142,142,P,0.0398406374501992,0.04648074369189907,0.034528552456839307,0.04249667994687915,0.04780876494023904,0.034528552456839307,0.049136786188579015,0.04249667994687915,0.055776892430278883,0.05179282868525897,0.04780876494023904,0.04780876494023904,0.05046480743691899,0.05046480743691899,0.041168658698539175,0.04648074369189907,0.03851261620185923,0.04780876494023904,0.03851261620185923,0.035856573705179286,0.041168658698539175,0.033200531208499334,1.0,0.9787516600265604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137,137,137,143,143,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,138,138,144,144,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Formula,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,139,139,146,146,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,140,140,147,147,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,141,141,148,148,4,Jez,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,142,142,150,150,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,143,143,151,151,A,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,144,144,152,152,B,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,145,145,153,153,C,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,146,146,154,154,D,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,147,147,155,155,E,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,148,148,156,156,F,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,149,149,157,157,G,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,150,150,158,158,H,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,151,151,159,159,I,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,152,152,160,160,J,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,153,153,161,161,K,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154,154,154,162,162,L,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,155,155,163,163,M,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,156,156,156,164,164,N,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,157,157,165,165,O,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,158,158,166,166,P,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,0.75257885877,0.75257885877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159,159,159,167,167,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160,160,160,168,168,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,161,161,161,169,169,4,1,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""=""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""H2061400""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",14.01,17.7,17.82,47.5,47.5,18.1,18.11,1,Jez,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,3/22/2023,3,42,51,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,162,162,162,170,170,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,163,163,163,171,171,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,164,164,164,172,172,4,Jez,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,165,165,173,173,Results,for,Jez,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,166,166,174,174,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167,167,167,175,175,A,0.011764705882352941,0.01045751633986928,0.01699346405228758,0.02483660130718954,0.00784313725490196,0.022222222222222223,0.02483660130718954,0.02875816993464052,0.026143790849673203,0.01437908496732026,0.01437908496732026,0.03529411764705882,0.0196078431372549,0.02483660130718954,0.022222222222222223,0.011764705882352941,0.032679738562091505,0.02483660130718954,0.023529411764705882,0.00130718954248366,0.01045751633986928,0.01568627450980392,0.803921568627451,0.8758169934640523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,168,168,168,176,176,B,0.006535947712418301,0.01045751633986928,0.01437908496732026,0.022222222222222223,0.022222222222222223,0.01568627450980392,0.02875816993464052,0.022222222222222223,0.02875816993464052,0.026143790849673203,0.023529411764705882,0.10457516339869281,0.032679738562091505,0.03529411764705882,0.036601307189542485,0.032679738562091505,0.0196078431372549,0.03529411764705882,0.0,0.01568627450980392,0.018300653594771243,0.027450980392156862,0.8169934640522876,0.7699346405228759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,169,169,177,177,C,0.01699346405228758,0.011764705882352941,0.01699346405228758,0.01437908496732026,0.0196078431372549,0.03137254901960784,0.030065359477124184,0.01699346405228758,0.023529411764705882,0.026143790849673203,0.02483660130718954,0.043137254901960784,0.030065359477124184,0.02875816993464052,0.02875816993464052,0.030065359477124184,0.03137254901960784,0.02875816993464052,0.01437908496732026,0.009150326797385621,0.00784313725490196,0.01045751633986928,0.8640522875816994,0.8130718954248366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,170,170,170,178,178,D,0.02875816993464052,0.02483660130718954,0.023529411764705882,0.0196078431372549,0.03529411764705882,0.01699346405228758,0.03529411764705882,0.02875816993464052,0.023529411764705882,0.022222222222222223,0.030065359477124184,0.027450980392156862,0.01568627450980392,0.0392156862745098,0.0392156862745098,0.018300653594771243,0.01568627450980392,0.023529411764705882,0.023529411764705882,0.030065359477124184,0.013071895424836602,0.02091503267973856,0.8065359477124183,0.8104575163398693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,171,171,171,179,179,E,0.036601307189542485,0.04183006535947712,0.013071895424836602,0.07973856209150326,0.036601307189542485,0.0392156862745098,0.05359477124183006,0.044444444444444446,0.044444444444444446,0.048366013071895426,0.03790849673202614,0.0457516339869281,0.04967320261437908,0.043137254901960784,0.027450980392156862,0.03529411764705882,0.044444444444444446,0.047058823529411764,0.040522875816993466,0.02875816993464052,0.027450980392156862,0.03529411764705882,0.8588235294117647,0.996078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,172,172,180,180,F,0.032679738562091505,0.036601307189542485,0.022222222222222223,0.030065359477124184,0.04183006535947712,0.03790849673202614,0.054901960784313725,0.048366013071895426,0.04967320261437908,0.0457516339869281,0.03137254901960784,0.06535947712418301,0.047058823529411764,0.044444444444444446,0.054901960784313725,0.03137254901960784,0.0457516339869281,0.036601307189542485,0.0457516339869281,0.04183006535947712,0.02483660130718954,0.032679738562091505,0.8718954248366013,0.9464052287581699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,173,173,173,181,181,G,0.02875816993464052,0.027450980392156862,0.022222222222222223,0.03790849673202614,0.040522875816993466,0.026143790849673203,0.044444444444444446,0.03790849673202614,0.043137254901960784,0.047058823529411764,0.047058823529411764,0.03529411764705882,0.040522875816993466,0.0457516339869281,0.036601307189542485,0.07058823529411765,0.0457516339869281,0.01568627450980392,0.027450980392156862,0.02875816993464052,0.027450980392156862,0.022222222222222223,0.8771241830065359,0.938562091503268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,174,174,174,182,182,H,0.02091503267973856,0.03529411764705882,0.040522875816993466,0.036601307189542485,0.043137254901960784,0.03529411764705882,0.043137254901960784,0.032679738562091505,0.0392156862745098,0.040522875816993466,0.05751633986928104,0.0392156862745098,0.0457516339869281,0.054901960784313725,0.03137254901960784,0.040522875816993466,0.032679738562091505,0.043137254901960784,0.026143790849673203,0.03529411764705882,0.027450980392156862,0.01437908496732026,0.9725490196078431,0.9803921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,175,175,175,183,183,I,0.01568627450980392,0.00784313725490196,0.02875816993464052,0.03137254901960784,0.03398692810457516,0.0392156862745098,0.027450980392156862,0.022222222222222223,0.044444444444444446,0.03137254901960784,0.03398692810457516,0.030065359477124184,0.026143790849673203,0.030065359477124184,0.048366013071895426,0.044444444444444446,0.02483660130718954,0.02483660130718954,0.040522875816993466,0.02091503267973856,0.0196078431372549,0.01699346405228758,0.8901960784313725,0.9176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,176,176,176,184,184,J,0.023529411764705882,0.018300653594771243,0.01437908496732026,0.02483660130718954,0.03398692810457516,0.026143790849673203,0.02875816993464052,0.030065359477124184,0.040522875816993466,0.134640522875817,0.032679738562091505,0.047058823529411764,0.036601307189542485,0.027450980392156862,0.043137254901960784,0.026143790849673203,0.027450980392156862,0.026143790849673203,0.01568627450980392,0.027450980392156862,0.01699346405228758,0.013071895424836602,0.9281045751633987,0.9111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
