Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1009,1009,B,7120,7600,7880,7680,8120,9000,8520,8360,7880,9080,8440,8600,9200,8760,8360,9800,7880,8200,8600,8400,7640,7280,26080,24160,,,,
1010,1010,C,7560,7640,7560,8080,8280,8720,7960,8480,8480,9000,8240,8760,8800,8440,8480,8440,8120,7760,8960,7600,7880,8120,24880,22280,,,,
1011,1011,D,7040,7440,8160,8200,8240,8720,9200,9080,8640,8920,9120,9200,8520,9160,8960,9160,8360,8520,8920,8640,8080,8760,27360,25440,,,,
1012,1012,E,8000,9320,8040,9280,9240,9160,10080,8960,10320,9840,9760,9840,9880,10080,10520,9240,9760,8920,9840,8320,7880,9480,31400,27720,,,,
1013,1013,F,8480,8920,8880,8480,9760,9120,10320,9760,10040,9400,9640,9840,9520,9720,9920,9080,9720,9240,9200,9160,8560,9920,28440,29520,,,,
1014,1014,G,7960,7880,8280,8680,9880,9320,9480,8840,9440,9360,10240,9680,9240,9760,9080,9440,9520,8880,9160,8840,8680,9520,28520,30440,,,,
1015,1015,H,8160,8600,8400,8440,9280,9040,8880,9800,9560,8960,9200,9560,9400,8960,9600,9560,8800,9080,9160,9440,8600,9400,31160,28520,,,,
1016,1016,I,7720,8480,8160,8480,8000,8680,8720,8400,9120,9840,9400,9000,7560,9320,8720,9320,9120,8440,8720,8200,8600,8760,27920,30320,,,,
1017,1017,J,7520,7440,7480,8000,9160,8400,8760,10280,9000,9120,9440,9040,9040,10880,9480,8000,9280,9200,8640,7920,8000,8800,31440,27960,,,,
1018,1018,K,7960,8280,8280,7920,8840,8680,9080,9520,9920,9360,9320,10000,9360,9880,9000,8760,9480,9360,9080,9000,8480,8840,32720,30280,,,,
1019,1019,L,8240,6920,8280,8240,8480,8360,8840,9440,9240,9040,7560,9280,9280,9160,9120,8920,9280,9040,8880,9240,8080,8160,30120,29040,,,,
1020,1020,M,7800,8160,8120,8160,8520,8320,9040,9240,8360,9160,9360,9200,9640,9640,9400,9240,9800,9040,9720,7960,8000,8840,29040,32040,,,,
1021,1021,N,6800,8200,7480,7840,8000,7880,8240,8680,8280,8080,8760,8880,8800,8680,9600,8440,8760,8720,7240,8360,7520,8840,28600,27960,,,,
1022,1022,O,6920,7680,9480,7680,8080,8520,8280,8480,8960,8480,8480,8000,9440,8960,9040,8840,8960,7640,8960,7840,8000,8680,28920,31480,,,,
1023,1023,P,7160,7640,7480,7360,7720,7760,8200,7520,8000,8280,8200,8800,8400,8640,8560,8600,8160,8320,7480,8320,7640,7880,31560,30880,,,,
1024,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1025,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1026,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,,,,
1027,1027,20,1,H2060240,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/30/23 18:18,,,,,,,,,,,,,,,,,
1028,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1029,Background information,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,1030,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
1031,1031,20,Jez US LUM 384 (cps),0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
1032,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,1033,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,1034,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
1035,1035,A,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1036,1036,B,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1037,1037,C,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1038,1038,D,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1039,1039,E,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1040,1040,F,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1041,1041,G,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1042,1042,H,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1043,1043,I,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1044,1044,J,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1045,1045,K,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1046,1046,L,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1047,1047,M,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1048,1048,N,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1049,1049,O,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1050,1050,P,0.67824173,0.67824173,,,,,,,,,,,,,,,,,,,,,0.67824173,0.67824173,,,,
1051,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1052,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1053,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,,,,
1054,1054,20,1,H2060240,14.01,17.43,17.43,40.7,40.9,17.82,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/30/23 18:18,,,,,,,,,,,,
1055,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,1056,Background information,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1057,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
1058,1058,20,Jez US LUM 384 (cps),0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
1059,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,1060,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1061,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
1062,1062,A,6040,6120,6560,7080,6520,7240,7280,7120,7480,7400,7640,7240,7400,7240,7240,7280,7160,7040,7000,6640,6840,6960,28760,28840,,,,
1063,1063,B,6320,5800,7200,6880,7040,6920,7440,7680,6720,7360,7760,7840,7640,7120,7960,7960,7680,7240,6080,6800,6760,7240,27200,25480,,,,
1064,1064,C,6840,6680,7760,6920,7080,6720,7200,7480,7280,7240,7680,7520,7400,7560,7640,6400,7320,7000,6520,6880,7600,7360,24960,26880,,,,
1065,1065,D,6600,6560,7040,6440,7040,7400,7120,7760,7640,7680,8000,7560,6600,6760,8120,7600,7640,7840,7280,7400,7160,7000,25480,28480,,,,
1066,1066,E,7560,7000,7680,8000,7840,8760,8560,8400,8760,8240,9320,7880,8720,8360,8440,8280,7960,8040,8560,7760,8880,8320,26280,30160,,,,
1067,1067,F,7480,7800,7640,7880,10200,7880,7720,8520,7800,8640,8240,8440,8520,8360,8680,8000,8280,8640,7960,7880,6800,8280,29240,29640,,,,
1068,1068,G,6600,7000,7720,7120,8000,7800,7800,8360,7960,8400,8080,7600,8320,7920,7880,8480,7560,8560,7680,7800,7800,7800,26520,25440,,,,
1069,1069,H,6800,6920,6480,7760,7560,7840,8000,7920,8040,8560,7960,8240,8000,8040,7840,7800,7840,8400,7960,7600,7520,7640,29520,28760,,,,
1070,1070,I,6880,6840,7080,7360,7760,7560,7840,8200,7280,7560,7840,8200,7960,8000,7840,8040,7520,7840,7680,8320,7640,7640,29760,27720,,,,
1071,1071,J,6760,6960,6880,6840,7440,7080,7360,7920,7040,7840,7800,7520,7880,7920,7440,7960,8120,8000,7320,7920,7520,7800,27960,27160,,,,
1072,1072,K,7440,7320,7520,7160,7880,8040,8400,7520,7720,7800,7080,8040,8000,7320,8000,7960,7680,7880,7560,7920,7960,7520,30120,28640,,,,
1073,1073,L,6880,7560,7800,7560,7400,7200,6920,8000,7640,7280,7760,7480,7720,7960,7440,7040,8040,7560,7840,9240,7760,7680,29480,27240,,,,
1074,1074,M,6920,7000,7160,7440,7200,7840,7880,7600,8320,7840,7280,8080,7680,7840,7960,8440,7960,8160,7440,7440,8040,7840,31760,29400,,,,
1075,1075,N,6560,7200,5960,7240,7520,7760,7080,7840,7120,8240,7640,7280,7880,7440,7360,7480,7880,6920,7360,7880,7360,7640,29080,29720,,,,
1076,1076,O,7520,6760,7280,7440,7440,7080,7440,7280,7880,7440,7800,7320,8480,7720,7800,8040,7440,7320,7600,7200,7880,7440,30200,29200,,,,
1077,1077,P,6640,6720,7160,7240,7120,7760,7480,7400,7040,7120,7480,7280,7440,7080,7120,7280,7320,7880,7440,7120,7360,7000,32080,31600,,,,
1078,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1081,Assay ID: ,,,,576,,,,,,,,,,,,,,,,,,,,,,,,
1082,1082,Assay Started: ,,,,3/30/23 17:46,,,,,,,,,,,,,,,,,,,,,,,,
1083,1083,Assay Finished: ,,,,3/30/23 18:19,,,,,,,,,,,,,,,,,,,,,,,,
1084,1084,Assay Exported: ,,,,3/31/23 11:49,,,,,,,,,,,,,,,,,,,,,,,,
1085,1085,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,,,,,
1086,1086,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,,,,,
1087,1087,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,,,,,
1088,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,1091,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1092,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1093,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,,,,,
1094,1094,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1095,1095,Start assay repeat each,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,1096,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1097,1097,Start plate repeat each,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1098,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1099,1099,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,,,,,
1100,1100,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
1101,1101,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,,,,,
1102,1102,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
1103,1103,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
1104,1104,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,,,,,
1105,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,1106,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1107,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,,,,,
1108,1108,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,
1109,1109,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
1110,1110,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,
1111,1111,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,,,,,
1112,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,1113,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,1114,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,1115,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,1116,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,1118,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,1119,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,1121,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,1122,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1123,1123,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,1125,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
1126,1126,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1127,1127,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1128,1128,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1129,1129,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1130,1130,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1131,1131,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1132,1132,G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1133,1133,H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1134,1134,I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1135,1135,J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1136,1136,K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1137,1137,L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1138,1138,M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1139,1139,N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1140,1140,O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1141,1141,P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH,,,,
1142,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1143,ZL - Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1144,- - Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1145,ZH - Z_High,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1147,Calculations:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1148,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1149,1149,Formula index,,,,Calc 1,,,,,,,,,,,,,,,,,,,,,,,,
1150,1150,Formula name,,,,Z',,,,,,,,,,,,,,,,,,,,,,,,
1151,1151,Formula,,,,1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
1152,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1153,Auto export parameters:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1154,Export format,,,,Plate2,,,,,,,,,,,,,,,,,,,,,,,,
1155,1155,Include basic assay information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1156,1156,Place assay information at,,,,End of file,,,,,,,,,,,,,,,,,,,,,,,,
1157,1157,Include basic plate information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1158,1158,Place plate information at,,,,Beginning of plate,,,,,,,,,,,,,,,,,,,,,,,,
1159,1159,Include protocol information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1160,1160,Protocol info level,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,
1161,1161,Include error and warning information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1162,1162,Include background information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1163,1163,Add plate number to the file name,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1164,1164,Each plate to separate file,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
1165,1165,Field separator to use,,,,System,,,,,,,,,,,,,,,,,,,,,,,,
1166,1166,File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv,,,,,,,,,,,,,,,,,,,,,,,,
1167,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,1168,Operations:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1169,Plate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,1170,Group 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1171,Measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,1172,Label,,,,Jez US LUM 384 (cps)(1),,,,,,,,,,,,,,,,,,,,,,,,
1173,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,1174,Labels:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1175,Jez US LUM 384 (cps),,,,7000006,,,,,,,,,,,,,,,,,,,,,,,,
1176,1176,Measurement height,,,,0 mm,,,,,,,,,,,,,,,,,,,,,,,,
1177,1177,Measurement time,,,,0.1 s,,,,,,,,,,,,,,,,,,,,,,,,
1178,1178,CT,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1179,1179,Aperture,,,,384 Plate US Luminescence aperture,,,,,,,,,,,,,,,,,,,,,,,,
1180,1180,Last edited,,,,3/2/23 11:21,,,,,,,,,,,,,,,,,,,,,,,,
1181,1181,Last edited by,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,
1182,1182,Factory preset,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
1183,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1184,Aperture:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1185,384 Plate US Luminescence aperture,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
1186,1186,Height,,,,4.2 mm,,,,,,,,,,,,,,,,,,,,,,,,
1187,1187,Diameter,,,,3.7 mm,,,,,,,,,,,,,,,,,,,,,,,,
1188,1188,Description,,,,Can also be used in 96 plate,,,,,,,,,,,,,,,,,,,,,,,,
1189,1189,Last edited,,,,3/9/22 17:22,,,,,,,,,,,,,,,,,,,,,,,,
1190,1190,Last edited by,,,,Installation,,,,,,,,,,,,,,,,,,,,,,,,
1191,1191,Factory preset,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1192,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1193,Instrument:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,1194,Serial number,,,,1051054,,,,,,,,,,,,,,,,,,,,,,,,
1195,1195,Nickname,,,,EnVision#Alpha_680nm,,,,,,,,,,,,,,,,,,,,,,,,
1196,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,1197,Normalization:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1201,Assay notifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,1202,WARNING: Warning while loading plate. Stacker out of plates. Plate 20 Plate Repeat 1 Well P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,1206,Exported with EnVision Workstation version 1.14.3049.1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
