,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
1,1,H2060210,14.01,17.61,17.72,40.4,40.3,18,18.02,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,4/12/23 18:33,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,
4,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
5,Jez US LUM 384 (cps),0,24,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
15,0.043478260869565216,0.04702750665483585,0.07453416149068323,0.08429458740017746,0.1002661934338953,0.09760425909494233,0.0771960958296362,0.09582963620230701,0.08695652173913043,0.07275953859804792,0.10381543921916593,0.08695652173913043,0.12599822537710736,0.11801242236024845,0.10825199645075421,0.1313220940550133,0.11357586512866016,0.11446317657497782,0.09671694764862467,0.07985803016858918,0.08606921029281278,0.09228039041703638,0.7622005323868678,0.6663708961845608
16,0.05235137533274179,0.062111801242236024,0.08429458740017746,0.09139307897071872,0.09849157054125998,0.11623779946761313,0.0878438331854481,0.06388642413487133,0.09760425909494233,0.10381543921916593,0.12777284826974267,0.12599822537710736,0.1126885536823425,0.11535048802129548,0.10470275066548358,0.08074534161490683,0.10559006211180125,0.12688553682342502,0.13220940550133098,0.10736468500443656,0.11801242236024845,0.10381543921916593,0.774622892635315,0.6779059449866903
17,0.04259094942324756,0.05235137533274179,0.07364685004436557,0.06743566992014197,0.08873114463176575,0.09494232475598935,0.06299911268855368,0.031055900621118012,0.09050576752440107,0.10913930789707187,0.0940550133096717,0.08961845607808341,0.10470275066548358,0.10736468500443656,0.11978704525288376,0.06654835847382432,0.12599822537710736,0.35226264418811004,0.10470275066548358,0.07630878438331855,0.28748890860692106,0.08429458740017746,0.7204968944099379,0.7267080745341615
18,0.050576752440106475,0.055900621118012424,0.07009760425909495,0.06299911268855368,0.07275953859804792,0.09494232475598935,0.0940550133096717,0.1064773735581189,0.10559006211180125,0.08251996450754215,0.1188997338065661,0.11091393078970718,0.04259094942324756,0.05412599822537711,0.10559006211180125,0.11801242236024845,0.05944986690328305,0.10381543921916593,0.1126885536823425,0.06921029281277728,0.10381543921916593,0.08518189884649512,0.7400177462289264,0.6530612244897959
19,0.049689440993788817,0.06388642413487133,0.07542147293700088,0.05412599822537711,0.0940550133096717,0.1002661934338953,0.09139307897071872,0.10913930789707187,0.08961845607808341,0.10913930789707187,0.09937888198757763,0.1126885536823425,0.13043478260869565,0.1233362910381544,0.09937888198757763,0.12067435669920142,0.05323868677905945,0.10381543921916593,0.12244897959183673,0.07364685004436557,0.09316770186335403,0.10381543921916593,0.7950310559006211,0.7045252883762201
20,0.049689440993788817,0.04702750665483585,0.07275953859804792,0.06033717834960071,0.07985803016858918,0.08163265306122448,0.06566104702750665,0.09228039041703638,0.10204081632653061,0.09228039041703638,0.0940550133096717,0.10470275066548358,0.07453416149068323,0.09849157054125998,0.10292812777284827,0.10913930789707187,0.10115350488021295,0.10381543921916593,0.1126885536823425,0.09316770186335403,0.10736468500443656,0.09316770186335403,0.7622005323868678,0.6805678793256433
21,0.050576752440106475,0.04791481810115351,0.07897071872227152,0.050576752440106475,0.0709849157054126,0.10470275066548358,0.10381543921916593,0.10470275066548358,0.09494232475598935,0.10913930789707187,0.11978704525288376,0.09849157054125998,0.12156166814551908,0.10559006211180125,0.10115350488021295,0.10736468500443656,0.10825199645075421,0.11446317657497782,0.10381543921916593,0.06654835847382432,0.11623779946761313,0.10470275066548358,0.8172138420585625,0.7169476486246673
22,0.055900621118012424,0.01774622892635315,0.04525288376220053,0.07187222715173026,0.07364685004436557,0.07364685004436557,0.07985803016858918,0.06299911268855368,0.07009760425909495,0.04525288376220053,0.03460514640638864,0.05323868677905945,0.10470275066548358,0.09316770186335403,0.0940550133096717,0.09937888198757763,0.0940550133096717,0.09139307897071872,0.018633540372670808,0.022182786157941437,0.11712511091393078,0.08163265306122448,0.7994676131322094,0.7515527950310559
23,0.04081632653061224,0.0354924578527063,0.062111801242236024,0.0,0.06388642413487133,0.07630878438331855,0.08518189884649512,0.08074534161490683,0.07187222715173026,0.0354924578527063,0.06743566992014197,0.07364685004436557,0.06033717834960071,0.07897071872227152,0.07897071872227152,0.064773735581189,0.03371783496007098,0.09582963620230701,0.05323868677905945,0.07985803016858918,0.04259094942324756,0.06743566992014197,0.8225377107364685,0.7533274179236912
24,0.025732031943212066,0.011535048802129548,0.03904170363797693,0.037267080745341616,0.03194321206743567,0.048802129547471165,0.04081632653061224,0.03460514640638864,0.05323868677905945,0.04614019520851819,0.05412599822537711,0.050576752440106475,0.07275953859804792,0.05856255545696539,0.05856255545696539,0.08695652173913043,0.04081632653061224,0.05323868677905945,0.06743566992014197,0.07275953859804792,0.07275953859804792,0.055900621118012424,0.8748890860692103,0.7657497781721384
25,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,
27,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
28,1,H2060212,14.01,17.62,17.7,40.4,40.3,18.02,18.1,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,4/12/23 18:34,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,
31,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
32,Jez US LUM 384 (cps),0,4,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,
35,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
36,0.01921537229783827,0.041633306645316254,0.03362690152121697,0.05684547638110488,0.05284227381905524,0.0488390712570056,0.07526020816653323,0.05284227381905524,0.055244195356285025,0.07606084867894315,0.0600480384307446,0.06645316253002402,0.05604483586869496,0.0600480384307446,0.06244995996797438,0.053642914331465175,0.05204163330664532,0.04723779023218575,0.0488390712570056,0.051240992794235385,0.03282626100880705,0.03763010408326661,0.5788630904723779,0.6325060048038431
37,0.03522818254603683,0.051240992794235385,0.03923138510808647,0.055244195356285025,0.0,0.04643714971977582,0.08967173738991192,0.18174539631705364,0.04323458767013611,0.06645316253002402,0.0744595676541233,0.07205764611689351,0.07526020816653323,0.08166533226581266,0.06485188150520416,0.04483586869495596,0.059247397918334666,0.0024019215372297837,0.07526020816653323,0.03522818254603683,0.07526020816653323,0.06645316253002402,0.6693354683746997,0.6493194555644516
38,0.044035228182546036,0.0600480384307446,0.200160128102482,0.0544435548438751,0.0976781425140112,0.057646116893514815,0.09207365892714171,0.08406725380304243,0.0944755804643715,0.11929543634907927,0.08566853482786228,0.08486789431545236,0.10088070456365092,0.09047237790232186,0.11048839071257005,0.0976781425140112,0.06084867894315452,0.08566853482786228,0.06084867894315452,0.04083266613290633,0.03522818254603683,0.09127301841473179,0.8646917534027222,0.5980784627702161
39,0.04083266613290633,0.055244195356285025,0.0344275420336269,0.088871096877502,0.08967173738991192,0.09047237790232186,0.10648518815052041,0.08166533226581266,0.0944755804643715,0.09127301841473179,0.10408326661329063,0.09287429943955164,0.09607686148919135,0.100080064051241,0.10088070456365092,0.0976781425140112,0.0976781425140112,0.06805444355484387,0.10408326661329063,0.08006405124099279,0.08726981585268215,0.100080064051241,0.7061649319455564,0.655724579663731
40,0.08406725380304243,0.08246597277822258,0.11689351481184948,0.11609287429943956,0.1377101681345076,0.1257005604483587,0.14171337069655723,0.1521216973578863,0.15852682145716573,0.14971977582065651,0.13050440352281825,0.14571657325860687,0.16012810248198558,0.13290632506004804,0.17053642914331466,0.14251401120896717,0.14411529223378702,0.14731785428342675,0.1433146517213771,0.16493194555644516,0.10168134507606084,0.1577261809447558,1.0,0.6741393114491593
41,0.07205764611689351,0.09127301841473179,0.0976781425140112,0.10488390712570056,0.11289031224979984,0.08406725380304243,0.1465172137710168,0.1345076060848679,0.1489191353082466,0.09687750200160128,0.1489191353082466,0.1513210568454764,0.14971977582065651,0.1465172137710168,0.1200960768614892,0.14811849479583666,0.15692554043234588,0.06725380304243395,0.15692554043234588,0.12810248198558846,0.14011208967173738,0.13530824659727783,0.7982385908726981,0.8142514011208967
42,0.0600480384307446,0.0976781425140112,0.09847878302642114,0.0632506004803843,0.13690952762209768,0.1321056845476381,0.10488390712570056,0.10728582866293035,0.11128903122497999,0.14491593274619696,0.1297037630104083,0.1513210568454764,0.11449159327461969,0.14171337069655723,0.059247397918334666,0.1200960768614892,0.1489191353082466,0.1433146517213771,0.10728582866293035,0.13690952762209768,0.07365892714171338,0.12730184147317855,0.8406725380304243,0.7021617293835068
43,0.06164931945556445,0.0944755804643715,0.08326661329063251,0.08086469175340272,0.10248198558847077,0.12249799839871897,0.1289031224979984,0.11289031224979984,0.09207365892714171,0.1289031224979984,0.1377101681345076,0.13610888710968774,0.04083266613290633,0.14491593274619696,0.14731785428342675,0.14091273018414732,0.1433146517213771,0.09607686148919135,0.07926341072858287,0.1465172137710168,0.08486789431545236,0.12730184147317855,0.8134507606084868,0.6949559647718174
44,0.06084867894315452,0.0688550840672538,0.09207365892714171,0.08246597277822258,0.11689351481184948,0.0976781425140112,0.1200960768614892,0.1088871096877502,0.1257005604483587,0.10168134507606084,0.11929543634907927,0.12730184147317855,0.07686148919135308,0.11128903122497999,0.14411529223378702,0.1232986389111289,0.1297037630104083,0.08807045636509207,0.13370696557245795,0.1297037630104083,0.02802241793434748,0.12810248198558846,0.732586068855084,0.7173738991192954
45,0.053642914331465175,0.06244995996797438,0.04483586869495596,0.09207365892714171,0.08566853482786228,0.10568454763811048,0.11529223378702963,0.10088070456365092,0.1257005604483587,0.0544435548438751,0.1200960768614892,0.11609287429943956,0.09527622097678143,0.11289031224979984,0.1265012009607686,0.12089671737389912,0.016813450760608487,0.08246597277822258,0.11609287429943956,0.10248198558847077,0.11369095276220977,0.11929543634907927,0.8254603682946358,0.7301841473178543
46,0.053642914331465175,0.040032025620496396,0.08646917534027222,0.0032025620496397116,0.11849479583666933,0.09687750200160128,0.01521216973578863,0.13050440352281825,0.1200960768614892,0.08406725380304243,0.14011208967173738,0.088871096877502,0.13931144915932747,0.13290632506004804,0.14731785428342675,0.12169735788630905,0.13050440352281825,0.13690952762209768,0.12169735788630905,0.12810248198558846,0.11929543634907927,0.1265012009607686,0.8630904723779024,0.7261809447558046
47,0.05684547638110488,0.07926341072858287,0.07045636509207366,0.07606084867894315,0.08646917534027222,0.0632506004803843,0.11208967173738991,0.021617293835068056,0.0688550840672538,0.11128903122497999,0.10968775020016013,0.07686148919135308,0.13050440352281825,0.08246597277822258,0.11208967173738991,0.11289031224979984,0.11929543634907927,0.11369095276220977,0.12810248198558846,0.09127301841473179,0.12249799839871897,0.10808646917534027,0.8198558847077662,0.6981585268214572
48,0.05684547638110488,0.06244995996797438,0.10248198558847077,0.07365892714171338,0.21136909527622097,0.09367493995196156,0.12489991993594876,0.11289031224979984,0.01921537229783827,0.13530824659727783,0.05844675740592474,0.09687750200160128,0.13290632506004804,0.11128903122497999,0.14731785428342675,0.11689351481184948,0.1176941553242594,0.11369095276220977,0.10328262610088071,0.1265012009607686,0.10648518815052041,0.13370696557245795,0.7461969575660529,0.7037630104083267
49,0.0656525220176141,0.06164931945556445,0.06725380304243395,0.07926341072858287,0.07846277021617294,0.09847878302642114,0.09207365892714171,0.07125700560448359,0.11529223378702963,0.088871096877502,0.1257005604483587,0.09127301841473179,0.09047237790232186,0.1200960768614892,0.100080064051241,0.10088070456365092,0.036028823058446756,0.0544435548438751,0.12169735788630905,0.09927942353883107,0.13851080864691753,0.1289031224979984,0.8903122497998399,0.6701361088871097
50,0.03923138510808647,0.059247397918334666,0.07045636509207366,0.07365892714171338,0.09607686148919135,0.0688550840672538,0.08486789431545236,0.08726981585268215,0.08246597277822258,0.10488390712570056,0.06965572457966374,0.08807045636509207,0.09687750200160128,0.07526020816653323,0.11128903122497999,0.041633306645316254,0.08807045636509207,0.08246597277822258,0.07846277021617294,0.09207365892714171,0.088871096877502,0.1088871096877502,0.8759007205764612,0.7141713370696557
51,0.017614091273018415,0.032025620496397116,0.03522818254603683,0.057646116893514815,0.045636509207365894,0.06244995996797438,0.05684547638110488,0.05844675740592474,0.0656525220176141,0.059247397918334666,0.0632506004803843,0.0688550840672538,0.05284227381905524,0.06805444355484387,0.06805444355484387,0.08166533226581266,0.06805444355484387,0.06805444355484387,0.07205764611689351,0.06164931945556445,0.0632506004803843,0.07846277021617294,0.822257806244996,0.7157726180944756
52,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,
54,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
55,1,H2060214,14.01,17.62,17.72,40.4,40.3,18.02,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,4/12/23 18:36,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,
58,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
59,Jez US LUM 384 (cps),0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,
62,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
63,0.06007604562737642,0.06692015209125475,0.0699619771863118,0.0714828897338403,0.07224334600760456,0.07604562737642585,0.08212927756653993,0.06692015209125475,0.07300380228136882,0.07376425855513308,0.0699619771863118,0.08517110266159696,0.0752851711026616,0.07756653992395438,0.06463878326996197,0.05475285171102662,0.0623574144486692,0.05855513307984791,0.05855513307984791,0.0403041825095057,0.05247148288973384,0.05779467680608365,0.6220532319391635,0.7209125475285171
64,0.061596958174904945,0.08212927756653993,0.06692015209125475,0.07224334600760456,0.08365019011406843,0.0623574144486692,0.07984790874524715,0.06463878326996197,0.060836501901140684,0.09885931558935361,0.08669201520912548,0.06007604562737642,0.07832699619771863,0.08973384030418251,0.10570342205323194,0.057034220532319393,0.09049429657794676,0.07376425855513308,0.0699619771863118,0.08136882129277566,0.09429657794676806,0.11026615969581749,0.752851711026616,0.6661596958174905
65,0.08212927756653993,0.08897338403041825,0.06311787072243347,0.0699619771863118,0.09733840304182509,0.10494296577946768,0.10114068441064639,0.09277566539923954,0.07452471482889733,0.10570342205323194,0.053231939163498096,0.06844106463878327,0.10342205323193916,0.11787072243346007,0.11711026615969582,0.07300380228136882,0.10646387832699619,0.08593155893536121,0.09809885931558936,0.09277566539923954,0.057034220532319393,0.09961977186311786,0.9239543726235742,0.6707224334600761
66,0.0806083650190114,0.07832699619771863,0.08821292775665399,0.10494296577946768,0.09657794676806084,0.060836501901140684,0.11254752851711027,0.0,0.11482889733840304,0.09049429657794676,0.10570342205323194,0.1155893536121673,0.11482889733840304,0.11254752851711027,0.12547528517110265,0.09581749049429658,0.10722433460076046,0.10190114068441064,0.11254752851711027,0.1269961977186312,0.10494296577946768,0.11102661596958174,0.7368821292775666,0.6608365019011407
67,0.10798479087452471,0.10038022813688213,0.12395437262357414,0.12623574144486693,0.1391634980988593,0.1467680608365019,0.1650190114068441,0.13536121673003804,0.1391634980988593,0.16730038022813687,0.1467680608365019,0.15893536121673005,0.061596958174904945,0.10874524714828897,0.1741444866920152,0.09277566539923954,0.07376425855513308,0.15285171102661596,0.1444866920152091,0.13536121673003804,0.1414448669201521,0.1596958174904943,0.8448669201520913,0.694296577946768
68,0.10570342205323194,0.10646387832699619,0.10950570342205324,0.1300380228136882,0.12547528517110265,0.12091254752851711,0.14752851711026616,0.16273764258555132,0.10038022813688213,0.12015209125475285,0.14980988593155894,0.15513307984790875,0.15133079847908745,0.15893536121673005,0.14372623574144486,0.08517110266159696,0.1779467680608365,0.155893536121673,0.1726235741444867,0.05931558935361217,0.13460076045627375,0.16045627376425856,0.8996197718631179,0.7041825095057034
69,0.09125475285171103,0.1155893536121673,0.10266159695817491,0.1338403041825095,0.12015209125475285,0.132319391634981,0.09049429657794676,0.11482889733840304,0.1543726235741445,0.10722433460076046,0.13155893536121674,0.15893536121673005,0.15285171102661596,0.17946768060836502,0.16806083650190115,0.1429657794676806,0.12015209125475285,0.1391634980988593,0.14600760456273765,0.1429657794676806,0.13079847908745248,0.15817490494296577,0.8091254752851711,0.6692015209125475
70,0.09201520912547528,0.10646387832699619,0.10646387832699619,0.12775665399239544,0.11634980988593156,0.14220532319391635,0.1338403041825095,0.1338403041825095,0.13536121673003804,0.1505703422053232,0.12015209125475285,0.14220532319391635,0.14220532319391635,0.12167300380228137,0.14752851711026616,0.13307984790874525,0.14980988593155894,0.10646387832699619,0.1414448669201521,0.1482889733840304,0.1300380228136882,0.14904942965779466,0.9543726235741445,0.664638783269962
71,0.09201520912547528,0.09885931558935361,0.09961977186311786,0.11178707224334601,0.11482889733840304,0.10950570342205324,0.14600760456273765,0.12091254752851711,0.14904942965779466,0.13688212927756654,0.13155893536121674,0.12091254752851711,0.13155893536121674,0.03650190114068441,0.14068441064638784,0.12395437262357414,0.15817490494296577,0.13079847908745248,0.1361216730038023,0.1414448669201521,0.1300380228136882,0.1391634980988593,0.8859315589353612,0.6790874524714829
72,0.08288973384030418,0.0935361216730038,0.10570342205323194,0.10646387832699619,0.1155893536121673,0.12015209125475285,0.1399239543726236,0.05551330798479087,0.10722433460076046,0.1399239543726236,0.12775665399239544,0.13536121673003804,0.13079847908745248,0.12547528517110265,0.13688212927756654,0.132319391634981,0.09429657794676806,0.08821292775665399,0.11939163498098859,0.13155893536121674,0.11863117870722434,0.132319391634981,0.8653992395437262,0.6547528517110266
73,0.08745247148288973,0.11178707224334601,0.048669201520912544,0.13079847908745248,0.11634980988593156,0.13155893536121674,0.1376425855513308,0.1361216730038023,0.1467680608365019,0.1467680608365019,0.11711026615969582,0.12243346007604562,0.12015209125475285,0.16197718631178706,0.14068441064638784,0.1414448669201521,0.1467680608365019,0.13079847908745248,0.13155893536121674,0.12775665399239544,0.10646387832699619,0.1429657794676806,0.8631178707224335,0.6342205323193917
74,0.0752851711026616,0.05931558935361217,0.06768060836501902,0.09429657794676806,0.11406844106463879,0.12319391634980989,0.11406844106463879,0.11711026615969582,0.11711026615969582,0.1300380228136882,0.1361216730038023,0.0935361216730038,0.12243346007604562,0.06311787072243347,0.1361216730038023,0.12547528517110265,0.13840304182509505,0.12167300380228137,0.05171102661596958,0.1361216730038023,0.06844106463878327,0.1391634980988593,0.6935361216730038,0.6927756653992395
75,0.0806083650190114,0.11939163498098859,0.10570342205323194,0.10114068441064639,0.08973384030418251,0.11102661596958174,0.13536121673003804,0.11711026615969582,0.1399239543726236,0.10570342205323194,0.12623574144486693,0.15285171102661596,0.12015209125475285,0.12927756653992395,0.14752851711026616,0.10722433460076046,0.13688212927756654,0.11178707224334601,0.12091254752851711,0.12547528517110265,0.11711026615969582,0.1520912547528517,1.0,0.7330798479087453
76,0.07832699619771863,0.11102661596958174,0.08669201520912548,0.09505703422053231,0.09733840304182509,0.10722433460076046,0.10342205323193916,0.15817490494296577,0.09733840304182509,0.11178707224334601,0.08973384030418251,0.12319391634980989,0.10798479087452471,0.12395437262357414,0.10722433460076046,0.10494296577946768,0.11711026615969582,0.1155893536121673,0.10266159695817491,0.11102661596958174,0.10570342205323194,0.1300380228136882,0.8395437262357415,0.7422053231939163
77,0.07452471482889733,0.04638783269961977,0.10418250950570342,0.08517110266159696,0.1155893536121673,0.08897338403041825,0.1269961977186312,0.05247148288973384,0.11102661596958174,0.11787072243346007,0.09809885931558936,0.07452471482889733,0.09809885931558936,0.06920152091254753,0.10494296577946768,0.09049429657794676,0.09885931558935361,0.05475285171102662,0.08821292775665399,0.04182509505703422,0.07300380228136882,0.10570342205323194,0.6958174904942965,0.8152091254752851
78,0.048669201520912544,0.06844106463878327,0.05551330798479087,0.06463878326996197,0.07756653992395438,0.07376425855513308,0.07756653992395438,0.06387832699619772,0.07908745247148288,0.07452471482889733,0.06844106463878327,0.08517110266159696,0.07604562737642585,0.07300380228136882,0.07680608365019011,0.0714828897338403,0.07300380228136882,0.06844106463878327,0.06692015209125475,0.06844106463878327,0.06387832699619772,0.0844106463878327,0.8212927756653993,0.6920152091254753
79,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,
81,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
82,1,H2060216,14.01,17.72,17.82,40.3,40.6,18.11,18.02,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,4/12/23 18:38,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,
85,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
86,Jez US LUM 384 (cps),0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,
89,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
90,0.045535714285714284,0.03482142857142857,0.060714285714285714,0.04732142857142857,0.05,0.05803571428571429,0.06696428571428571,0.06160714285714286,0.06517857142857143,0.05357142857142857,0.06607142857142857,0.06160714285714286,0.06517857142857143,0.07053571428571428,0.07232142857142858,0.06607142857142857,0.05714285714285714,0.06428571428571428,0.07321428571428572,0.04732142857142857,0.054464285714285715,0.05892857142857143,0.7017857142857142,0.7392857142857143
91,0.05267857142857143,0.03571428571428571,0.07321428571428572,0.04642857142857143,0.07232142857142858,0.06517857142857143,0.03571428571428571,0.07053571428571428,0.06607142857142857,0.075,0.09196428571428572,0.07142857142857142,0.07321428571428572,0.06964285714285715,0.08660714285714285,0.013392857142857142,0.07857142857142857,0.08571428571428572,0.07321428571428572,0.09107142857142857,0.06428571428571428,0.06964285714285715,0.7339285714285714,0.6625
92,0.06875,0.06339285714285714,0.07946428571428571,0.08660714285714285,0.08303571428571428,0.07232142857142858,0.09107142857142857,0.07857142857142857,0.10714285714285714,0.06696428571428571,0.10625,0.08035714285714286,0.08571428571428572,0.09017857142857143,0.08839285714285715,0.025892857142857145,0.11607142857142858,0.06964285714285715,0.09375,0.07053571428571428,0.08660714285714285,0.08303571428571428,0.66875,0.7294642857142857
93,0.05178571428571429,0.05892857142857143,0.06607142857142857,0.06339285714285714,0.08035714285714286,0.08125,0.048214285714285716,0.09017857142857143,0.08928571428571429,0.09464285714285714,0.0875,0.09285714285714286,0.08571428571428572,0.09821428571428571,0.09285714285714286,0.07053571428571428,0.10446428571428572,0.060714285714285714,0.09553571428571428,0.07946428571428571,0.07589285714285714,0.08571428571428572,0.7321428571428571,0.7339285714285714
