,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
499,M,0.58230694848,0.58230694848,,,,,,,,,,,,,,,,,,,,,0.58230694848,0.58230694848,
500,N,0.58230694848,0.58230694848,,,,,,,,,,,,,,,,,,,,,0.58230694848,0.58230694848,
501,O,0.58230694848,0.58230694848,,,,,,,,,,,,,,,,,,,,,0.58230694848,0.58230694848,
502,P,0.58230694848,0.58230694848,,,,,,,,,,,,,,,,,,,,,0.58230694848,0.58230694848,
503,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
504,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
505,11,1,"""=""""H2060780""""""",14.01,17.72,17.62,51.9,52.4,18.11,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/6/2023 8:57:30 PM,,,,,,,,,
506,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
507,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
508,11,Jez US LUM 384 (cps),0,36,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
509,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
510,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
511,A,-0.3647693981778165,-0.33582301376784307,-0.3163061333702095,-0.37047095874341723,-0.329024999247319,-0.34064741116950525,-0.32266556630876425,-0.33099861636618083,-0.32529705580058005,-0.3220076939358103,-0.31827975048907126,-0.3202533676079331,-0.30731521093983893,-0.3233234386817182,-0.30665733856688504,-0.3191569136530099,-0.3163061333702095,-0.3413052835424592,-0.3377966308867049,-0.3283671268743651,-0.31981478602596386,-0.3005171964193149,3.4241368884549117,3.1829170183718,-0.53954415859258
512,B,-0.34284031907935175,-0.3294635808292883,-0.33319152427602733,-0.3211305307718717,-0.32091123998088705,-0.32748996371042643,-0.3081923741037776,-0.3270513821284572,-0.2976664161365145,-0.3770496824729566,-0.30753450173082364,-0.3055608846119618,-0.3248584742186107,-0.27266726596426477,-0.299201451673407,-0.3051223030299925,-0.30424513986605395,-0.473099048924232,-0.30906953726771613,-0.3149903886243016,-0.31674471495217876,-0.3013943595832535,3.7337754853252325,3.341902841835669,-0.53954415859258
513,C,-0.34503322698919825,-0.3393316664235974,-0.30994670043165473,-0.31038528201362403,-0.42200429462480926,-0.3101659912226394,-0.30731521093983893,-0.28143889760365065,-0.38406698778446535,-0.299201451673407,-0.3123588991324858,0.07074211271769215,-0.3013943595832535,-0.10183973978722488,-0.28560542263235894,-0.3033679767021153,-0.32222698472679495,-0.314113225460363,-0.30863095568574683,-0.299201451673407,-0.3163061333702095,-0.28100031602168135,3.9504347868180636,3.0125280737767293,-0.53954415859258
514,D,-0.3377966308867049,-0.2875790397512208,-0.30073648721029955,-0.29985932404636095,-0.28604400421432824,-0.30073648721029955,-0.3031486859111307,-0.2873597489602361,-0.2827546423495585,-0.295473508226668,-0.2941577634807601,-0.2895526568700826,-0.258851946132232,-0.2829739331405432,-0.3163061333702095,-0.2702550672634337,-0.28341251472251244,-0.27420230150115726,-0.2906491108250058,-0.42288145778874786,-0.2913069831979597,-0.2840703870954664,3.472600153262518,3.115375454748529,-0.53954415859258
515,E,-0.3064380477759004,-0.3055608846119618,-0.27727237257494236,-0.2825353515585739,-0.25380825793958517,-0.28845620291515933,-0.25424683952155447,-0.27310584754623407,-0.27047435805441833,-0.3606028731491081,-0.291745564779929,-0.2803424436487274,-0.25907123692321665,-0.26126414483306315,-0.24306300918133747,-0.2689393225175258,-0.26367634353389424,-0.2415279736444449,-0.29371918189879087,-0.46915181468650835,-0.2967892529725759,-0.2621413079970017,4.533309709255255,3.152435598424934,-0.53954415859258
516,F,-0.30205223195620745,-0.3031486859111307,-0.2877983305422054,-0.3130167715054398,-0.2432822999723221,-0.25841336455026276,-0.2647727974888175,-0.3081923741037776,-0.28187747918561995,-0.25863265534124735,-0.27179010280032617,-0.17135492052935794,-0.25665903822238556,-0.21499378793530263,-0.2671849961896486,-0.2226689656197653,-0.2465716618370918,-0.27047435805441833,-0.26170272641503245,-0.2577554921773088,-0.2781495357388809,-0.23889648415262915,4.179812954188004,3.348042983983239,-0.53954415859258
517,G,-0.336480886140797,-0.26915861330851043,-0.30271010432916134,-0.2761759186200191,-0.2825353515585739,-0.2606062724601092,-0.24722953421004573,-0.25029960528383083,-0.26652712381669463,-0.28560542263235894,-0.30292939512014605,-0.2573169105953395,-0.2619220172060171,-0.292403437152883,-0.2555625842674623,-0.13582981238984512,-0.291745564779929,-0.24679095262807643,-0.2827546423495585,-0.2882369121241747,-0.2748601738741112,-0.2671849961896486,4.098894652314669,2.7636330260091553,-0.53954415859258
518,H,-0.3270513821284572,-0.30709592014885434,-0.29985932404636095,-0.28516684105038964,-0.26630783302571004,-0.27047435805441833,-0.2799038620667581,-0.2930613095258369,-0.24635237104610716,-0.28209676997660454,-0.28692116737826684,-0.29832428850946846,-0.2840703870954664,-0.26367634353389424,-0.27595662782903446,-0.2761759186200191,-0.28100031602168135,-0.22815123539438145,-0.25029960528383083,-0.28560542263235894,-0.2358264130788441,-0.27924598969380415,3.8151323687805365,3.162303684019243,-0.53954415859258
519,I,-0.3202533676079331,-0.3101659912226394,-0.3081923741037776,-0.29942074246439165,-0.26126414483306315,-0.30863095568574683,-0.2875790397512208,-0.29613138059962196,-0.19832768782046953,-0.29525421743568336,-0.2873597489602361,-0.24679095262807643,-0.11477789645531909,-0.3013943595832535,-0.21587095109924126,-0.2546854211035237,-0.2770530817839577,-0.25117676844776937,-0.012807678647458267,-0.28516684105038964,-0.24306300918133747,-0.18955605618108362,3.552860582762899,2.779202672169065,-0.53954415859258
520,J,-0.3393316664235974,-0.32266556630876425,-0.27880740811183485,-0.2781495357388809,-0.26543066986177144,-0.295473508226668,-0.29371918189879087,-0.266965705398664,-0.2956927990176527,-0.27551804624706516,-0.27091293963638763,-0.29788570692749916,-0.3059994661939311,-0.29328060031682157,-0.2606062724601092,-0.2989821608824224,-0.25380825793958517,-0.27551804624706516,-0.27222868438229547,-0.27179010280032617,-0.28428967788645104,-0.2733251383372187,3.5570271077916074,2.9824852354118323,-0.53954415859258
521,K,-0.32398131105467215,-0.3132360622964244,-0.30994670043165473,-0.3603835823581235,-0.2831932239315278,-0.28100031602168135,-0.291745564779929,-0.28516684105038964,-0.2862632950053129,-0.2967892529725759,-0.21565166030825658,-0.24087010127149097,-0.28560542263235894,-0.19766981544751558,-0.288675493706144,-0.21674811426317986,-0.2546854211035237,-0.2799038620667581,-0.21477449714431804,-0.31433251625134767,-0.2577554921773088,-0.2908684016159905,3.0813853821459083,2.360137970597405,-0.53954415859258
522,L,-0.325954928173534,-0.314113225460363,-0.3114817359685472,-0.30292939512014605,-0.3112624451775626,-0.30073648721029955,-0.30578017540294644,-0.2246425827386271,-0.29964003325537636,-0.3051223030299925,-0.2963506713906066,-0.012588387856473668,-0.3018329411652228,-0.2573169105953395,-0.27310584754623407,-0.2647727974888175,-0.08363860413549921,-0.23758073940672125,-0.24350159076330674,-0.1840737864064675,-0.2130201708164408,-0.17924938900480522,3.114059710002621,2.7375374218819823,-0.53954415859258
523,M,-0.3187183320710406,-0.3064380477759004,-0.28056173443971205,-0.291745564779929,-0.28977194766106723,-0.2895526568700826,-0.2972278345545452,-0.27968457127577345,-0.27507946466509586,-0.4154255708952699,-0.30731521093983893,-0.2858247134233436,-0.22815123539438145,-0.26455350669783284,-0.20337137601311636,-0.2292476893493047,-0.22902839855832008,-0.2481066973739843,-0.29832428850946846,-0.21345875239841017,-0.21894102217302627,-0.13473335843492193,3.637506828082973,2.613638124975657,-0.53954415859258
524,N,-0.3340686874399659,-0.3125781899234705,-0.31564826099725557,-0.30161365037423815,-0.29284201873485227,-0.31674471495217876,-0.2913069831979597,-0.30205223195620745,-0.29613138059962196,-0.2972278345545452,-0.2853861318413743,-0.2827546423495585,-0.2919648555709137,-0.2926227279438676,-0.29371918189879087,-0.42989876310025654,-0.24350159076330674,-0.2643342159068482,-0.1840737864064675,-0.10578697402494852,-0.1965733614925923,-0.15359236645960153,3.9142518063055967,3.3598846866964096,-0.53954415859258
525,O,-0.34415606382525965,-0.3022715227471921,-0.3000786148373456,-0.30621875698491574,-0.2748601738741112,-0.30271010432916134,-0.3145518070423323,-0.30534159382097714,-0.28933336607909793,-0.2621413079970017,-0.17047775736541934,-0.23122130646816652,-0.2671849961896486,-0.23560712228785946,-0.23977364731656775,-0.2573169105953395,-0.2783688265298656,-0.20512570234099353,-0.1636797428448953,-0.20227492205819317,-0.15929392702520234,-0.37134812190735583,3.79736981471078,2.8311745896324263,-0.53954415859258
526,P,-0.332095070321104,-0.3340686874399659,-0.3294635808292883,-0.3233234386817182,-0.31564826099725557,-0.32639350975550324,-0.32069194918990246,-0.32091123998088705,-0.31827975048907126,-0.3220076939358103,-0.31564826099725557,-0.2766145002019884,-0.299201451673407,-0.3125781899234705,-0.27464088308312656,-0.28231606076758925,-0.2715708120093416,-0.15425023883255548,-0.19131038250896076,-0.10425193848805604,-0.08539293046337636,0.0025426767214669723,3.208793331707988,3.2342310634622073,-0.53954415859258
527,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
528,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
529,12,1,"""=""""H2060778""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,1/6/2023 9:00:05 PM,,,,,,,,,,,,,,
530,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
531,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
532,12,Jez US LUM 384 (cps),0,68,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
533,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
534,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
535,A,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
536,B,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
537,C,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
538,D,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
539,E,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
540,F,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
541,G,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
542,H,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
543,I,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
544,J,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
545,K,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
546,L,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
547,M,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
548,N,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
549,O,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
550,P,0.50228096028,0.50228096028,,,,,,,,,,,,,,,,,,,,,0.50228096028,0.50228096028,
551,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
552,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
553,12,1,"""=""""H2060778""""""",14.01,17.61,17.82,52.4,52.2,18.1,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/6/2023 9:00:05 PM,,,,,,,,,
554,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
555,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
556,12,Jez US LUM 384 (cps),0,68,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
557,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
558,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
559,A,-0.37160377708864556,-0.3664412325904293,-0.36185230414757036,-0.3695005182190019,-0.3798256072154345,-0.3696917235707877,-0.3714125717368599,-0.3652940004797145,-0.37160377708864556,-0.37275100919936033,-0.3695005182190019,-0.36357315231364246,-0.38747382128686614,-0.3656764111832861,-0.3691181075154304,-0.36605882188685773,-0.37275100919936033,-0.36146989344399877,-0.36988292892257346,-0.3689269021636446,-0.3819288660850782,-0.3901506962118672,3.285389781166358,2.880990462139414,-0.5557345308583606
560,B,-0.36452917907257143,-0.3589842238707835,-0.36797087540471557,-0.35037998304042306,-0.3610874827404272,-0.36338194696185666,-0.35994025062971247,-0.3731334199029319,-0.3662500272386435,-0.367588464701144,-0.3970340888761556,-0.362999536258285,-0.34712949206006455,-0.3578369917600688,-0.37045654497793085,-0.35382167937256714,-0.3696917235707877,-0.3668236432940009,-0.35516011683506776,-0.39416600859936873,-0.3656764111832861,-0.44082011443510133,3.7544165090968997,3.0565169750787686,-0.5557345308583606
561,C,-0.3689269021636446,-0.357645786408283,-0.35363047402078135,-0.3597490452779267,-0.3526744472618525,-0.3589842238707835,-0.36988292892257346,-0.47160417607261335,-0.33699560841541776,-0.353056857965424,-0.3553513221868535,-0.35496891148328197,-0.35592493824221083,-0.4423497572493876,-0.3499975723368514,-0.3297298050475577,-0.3547777061314962,-0.3457910545975641,-0.35955783992614093,-0.36433797372078564,-0.36166109879578456,-0.3557337328904251,3.579081201509331,2.8253497047697493,-0.5557345308583606
562,D,-0.3756190894761472,-0.36376435766542825,-0.3389076619332757,-0.34043730474756195,-0.3498063669850656,-0.47179538142439914,-0.37428065201364663,-0.3507623937439946,-0.3624259202029277,-0.347703108115422,-0.4551605158190355,-0.3419669475618482,-0.3463646706529214,-0.3511448044475662,-0.3501887776886372,-0.34005489404399036,-0.3628083309064992,-0.3656764111832861,-0.36319074161007087,-0.3480855188189936,-0.32571449266005614,-0.3496151616332798,3.707571197909381,2.864355596534051,-0.5557345308583606
563,E,-0.3563073489457824,-0.3312594478618441,-0.32934739434398624,-0.3308770371582725,-0.3668236432940009,-0.3545865007797104,-0.34273176896899143,-0.33259788532434453,-0.3417757422100625,-0.3389076619332757,-0.34215815291363405,-0.3396724833404188,-0.3928275711368682,-0.33929007263684724,-0.3433053850243488,-0.353056857965424,-0.3513360097993519,-0.3457910545975641,-0.34062851009934775,-0.34732069741185034,-0.3564985542975682,-0.3178750732368389,4.442564570173954,3.0282185830144717,-0.5557345308583606
564,F,-0.33374511743505936,-0.34005489404399036,-0.31022685916540726,-0.33183306391720147,-0.42208198996009394,-0.3274353408261283,-0.3303034211029151,-0.33661319771184617,-0.3433053850243488,-0.33814284052613247,-0.31653663577433827,-0.33374511743505936,-0.33393632278684515,-0.3306858318064867,-0.34674708135649296,-0.33164185856541567,-0.3534392686689956,-0.3450262331904209,-0.3299210103993436,-0.3454086438939925,-0.33814284052613247,-0.3291561889922004,4.359390242147136,3.272005406541353,-0.5557345308583606
565,G,-0.3037258772046904,-0.33011221575112937,-0.333171501379702,-0.26835288712431943,-0.28211967245289626,-0.34234935826541985,-0.33278909067613033,-0.3345099388422025,-0.37275100919936033,-0.34464382248684927,-0.3345099388422025,-0.33814284052613247,-0.3324066799725588,-0.43642239134402816,-0.3209343588654114,-0.33336270673148777,-0.34598225994934984,-0.3696917235707877,-0.3589842238707835,-0.3452174385422067,-0.3561161435939966,-0.33642199236006043,4.09265877640596,3.031851484698402,-0.5557345308583606
566,H,-0.3580281971118546,-0.3035346718529046,-0.19244436246536112,-0.3031522611493331,-0.3002841808725462,-0.3253320819564846,-0.31385976084933725,-0.34139333150649087,-0.34598225994934984,-0.314050966201123,-0.33355391208327356,-0.34942395628149403,-0.34215815291363405,-0.3151981983118378,-0.3251408766046988,-0.34254056361720564,-0.3096532431100499,-0.34655587600470716,-0.3280089568814856,-0.31672784112612407,-0.3266705194189852,-0.34407020643149194,4.045048643811299,3.033954743568046,-0.5557345308583606
567,I,-0.3324066799725588,-0.3262881087154135,-0.2844141366743257,-0.3509535990957804,-0.3610874827404272,-0.290532707931471,-0.29359199356004356,-0.29282717215290044,-0.33412752813863095,-0.35363047402078135,-0.2513356108153842,-0.3182574839404104,-0.32590569801184194,-0.3280089568814856,-0.33278909067613033,-0.34407020643149194,-0.3251408766046988,-0.3215079749207688,-0.3354659656011314,-0.34598225994934984,-0.43852565021367185,-0.35037998304042306,3.6871122252683017,2.7737242597875866,-0.5557345308583606
568,J,-0.3253320819564846,-0.32934739434398624,-0.272368199511821,-0.29454802031897254,-0.2132857458100121,-0.3092708324064783,-0.311374091276122,-0.29951935946540303,-0.3324066799725588,-0.314050966201123,-0.33412752813863095,-0.31730145718148145,-0.31309493944219413,-0.2997105648171889,-0.3352747602493456,-0.28575257413682625,-0.34043730474756195,-0.32571449266005614,-0.2706473513457489,-0.47944359549583065,-0.3563073489457824,-0.3553513221868535,3.828221774886214,2.8167454639393887,-0.5557345308583606
569,K,-0.2582190034796726,-0.2712209674011063,-0.2480851198350258,-0.5303042190708507,-0.23814244154216474,-0.25764538742431525,-0.23297989704394842,-0.3995197584493708,-0.21099128158858266,-0.24445221815109577,-0.28384052061896836,-0.12571369469212065,-0.1716029791207101,-0.22705253113858895,-0.19416521063143324,-0.3291561889922004,-0.3264793140671993,-0.3511448044475662,-0.2599398516457447,-0.2800164135832526,-0.29473922567075833,-0.31672784112612407,3.2184679080413323,2.643513415221464,-0.5557345308583606
570,L,-0.279634002879681,-0.2584102088314584,-0.2844141366743257,-0.3607050720368556,-0.14865833690641542,-0.21749226354929954,-0.20104860329572166,-0.2431137806885953,-0.24426101279930998,-0.12800815891355014,-0.21347695116179793,-0.22762614719394633,-0.19167954105821797,-0.28403172597075416,-0.2402457004118084,-0.2966512791886162,-0.275045074436822,-0.24139293252252314,-0.25917503023860156,-0.29646007383683043,-0.275045074436822,-0.2966512791886162,3.4588130352360693,2.734335957319714,-0.5557345308583606
571,M,-0.24139293252252314,-0.1651019971599933,-0.062807133954596,0.07428710327581477,-0.12150717695283332,-0.009843251509932432,-0.26051346770110206,-0.10812280232782812,-0.1000921775528249,-0.25152681616717,-0.18842905007785957,-0.12456646258140593,-0.15439449745998907,-0.1587922205510622,-0.17217659517606748,-0.31577181436719515,-0.19684208555643423,-0.1993277551296495,-0.20869681736715318,-0.19798931766714897,-0.3239936444939841,-0.20143101399929317,3.5999225848539815,2.4939908301249774,-0.5557345308583606
572,N,-0.34005489404399036,-0.20219583540643637,-0.07886838350460236,-0.11557981104747385,-0.03718561681530025,-0.24617306631716787,-0.35745458105649724,-0.10257784712604016,-0.10793159697604231,-0.11519740034390225,-0.15076159577605908,-0.1413925335385554,-0.09665048122068069,-0.18058963065464217,-0.17714793432249795,-0.07905958885638815,-0.12246320371176225,-0.12972900707962226,-0.23164145958144788,-0.09913615079389597,-0.17370623799035376,-0.14579025662962855,4.0138821714702155,3.0905515276966393,-0.5557345308583606
573,O,-0.15611534562606114,-0.07217619619209968,-0.024566063597438174,-0.0597478483260234,-0.00659276052957403,0.056887416263308024,0.03470759545615647,-0.0016214213831434918,-0.013093742490290834,0.002202685652572312,-0.005063117715287694,0.003923533818644379,-0.014432179952791368,-0.11194690936354385,-0.15592414027427534,0.017307908443649656,-0.06223351789923867,-0.10200423107068284,-0.09435601699925122,0.05975549654009482,0.04847438078473328,-0.2792515921761094,3.8295602123487145,2.81942233886439,-0.5557345308583606
574,P,-0.19741570161179164,-0.2048727103314374,-0.17447105939749696,-0.10162182036711123,-0.08594298152067656,-0.059939053677809204,-0.13317070341176646,-0.0937824009438939,-0.0631895446581676,-0.029728608095654516,-0.036229590056371316,-0.06605762493495447,-0.0498051700331624,-0.1002833829046107,-0.06242472325102447,-0.007931197992074564,-0.0595566429742376,-0.06911691056352708,-0.06854329450816975,-0.045981062997446594,-0.04521624159030346,-0.09339999024032229,3.134146347903799,3.0058475568555347,-0.5557345308583606
575,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
576,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
577,13,1,"""=""""H2060774""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,1/6/2023 9:02:40 PM,,,,,,,,,,,,,,
578,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
579,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
580,13,Jez US LUM 384 (cps),0,32,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
581,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
582,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
583,A,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
584,B,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
585,C,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
586,D,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
587,E,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
588,F,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
589,G,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
590,H,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
591,I,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
592,J,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
593,K,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
594,L,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
595,M,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
596,N,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
597,O,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
598,P,0.67192036072,0.67192036072,,,,,,,,,,,,,,,,,,,,,0.67192036072,0.67192036072,
599,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
600,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
601,13,1,"""=""""H2060774""""""",14.01,17.82,17.7,52.2,52.1,18.11,18.1,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/6/2023 9:02:40 PM,,,,,,,,,
602,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
603,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
604,13,Jez US LUM 384 (cps),0,32,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
605,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
606,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
607,A,-0.4299418245478758,-0.40836156963927883,-0.4247919909901424,-0.4149827842135075,-0.3961000611684851,-0.4051735774368725,-0.43533688827502504,-0.4012498947262185,-0.40345696625096134,-0.3973262120155645,-0.40738064896161535,-0.39659052150731683,-0.40002374387913914,-0.4046831170980407,-0.2901606279808273,-0.33528297915334826,-0.3961000611684851,-0.23277676833751276,-0.2742206669687955,-0.12315888260861689,-0.14032499446772806,-0.10280477854709928,3.707091133497926,3.4915338145813726,-0.7357438458094713
608,B,-0.4618217465719395,-0.3975714421849803,-0.3911954577801677,-0.3561275435536976,-0.3858003940530184,-0.39045976727192,-0.38016010015645324,-0.3894788465942565,-0.382612401850612,-0.3855551638836025,-0.36372967880558965,-0.3831028621894438,-0.3777077984622945,-0.361032146942015,-0.3914406879495835,-0.38016010015645324,-0.2938390805220655,-0.29653661238564005,-0.23645522087875087,-0.22689124427153176,-0.5532925997640606,-0.3404328127110816,3.902784808691794,3.6401432972473926,-0.7357438458094713
609,C,-0.40860679980869474,-0.4117947920111011,-0.3941382198131581,-0.38702654490009775,-0.3723127347351453,-0.40296650591212957,-0.3642201391444214,-0.3880074655777613,-0.353430011690123,-0.25656409477085257,-0.25141426121311916,0.1644961061162039,-0.23620999070933496,-0.36005122626435154,-0.22787216494919527,-0.28795355645608445,-0.20089684631344906,-0.24724534833304931,-0.008881623660819338,0.05585914106497153,-0.041497236193130685,-0.07730084092784832,3.5177734427088714,3.536656165753893,-0.7357438458094713
610,D,-0.40002374387913914,-0.3953643706602375,-0.37427457609047227,-0.36593675033033257,-0.3428851144052404,-0.38114102083411683,-0.3661819804997484,-0.3862908543918502,-0.36838905202449135,-0.37108658388806587,-0.35073247982654837,-0.3985523628626439,-0.3627487581279262,-0.3664272106691643,-0.34852540830180545,-0.18839010767323944,-0.3441112652523197,-0.22934354596569048,-0.11997089040621052,0.080382158006559,0.07940123732889537,-0.011824385693809801,3.169546602138329,3.210990500769612,-0.7357438458094713
